bs,adj_bs_i_0,adj_bs_i_1,adj_bs_i_2,adj_bs_i_3,adj_bs_i_4,adj_bs_i_5,adj_bs_i_6
7834,12005,8102,2875,12339,5143,4274,3954
7836,3223,9731,11292,2705,7618,535,8741
7839,2702,9999,4433,7268,4699,6605,266
7845,6125,2641,4012,5237,3238,3879,3237
7846,6222,6322,3895,12724,10964,7763,8864
7848,10618,6967,6129,6580,9073,1775,4732
7850,8814,6549,2189,6571,1772,5217,10757
7853,5890,8962,6219,1691,9595,8880,1792
7854,8700,6735,6873,284,11012,8486,6982
7855,6317,6023,9481,11037,7582,6415,11044
7857,9238,2357,6619,9545,8740,9236,256
7858,6392,6579,8347,7735,5639,2787,4599
7859,11562,11181,6533,12096,6226,6948,959
7861,6317,7582,11037,5999,9481,7497,7446
7862,5640,410,4078,12688,413,9373,11250
7865,12441,6061,2549,3097,12134,7688,2289
7866,1772,2189,4880,5217,8814,9734,10751
7867,6891,4882,5003,7100,8232,2554,8765
7868,6142,60,3980,10034,11073,3718,6093
7869,5884,4178,4292,1605,2723,3146,3877
7873,7220,529,617,9730,52,6684,9382
7874,11648,4161,5739,8935,10764,10428,9976
7875,6075,11410,7033,9120,2439,5740,944
7876,5944,2641,6461,3894,264,4012,11775
7877,5800,7069,10261,7149,10463,7528,10259
7878,287,9928,7321,8478,5196,2519,6872
7880,6603,5649,7229,5736,3198,7707,1762
7882,5300,3717,7385,4887,3839,9740,6116
7883,5466,5833,5816,9013,10000,6142,1510
7886,5545,7572,7420,11248,8764,3789,1770
7887,5753,509,5147,259,3836,2308,10556
7898,4588,1299,2543,10878,11718,3090,11439
7899,1456,5737,485,481,6465,10876,11331
7901,6658,3453,5870,12144,5144,12018,2188
7903,2701,5888,3154,7645,1780,1684,6078
7904,11771,4196,5877,4452,613,8714,4015
7906,9239,12674,5202,7541,7466,4075,8529
7908,5929,439,5713,6334,3692,4077,7093
7909,6030,12441,481,7392,2549,2870,7688
7911,5943,5587,4179,4180,2460,5663,8387
7912,5624,4182,6124,5569,1034,13246,5722
7913,5921,10451,6323,4600,5394,7225,5526
7914,5844,11410,7665,7033,6039,6075,3839
7916,9103,3326,4669,5294,8228,8721,9731
7917,6039,9120,11410,2439,7033,5740,944
7918,1687,7438,5167,3254,7314,5743,1683
7921,5934,5378,3352,4434,5237,5588,4012
7922,5743,7770,7645,7314,3154,5916,3254
7923,6132,1346,5636,5971,244,5119,6257
7928,5875,1793,7733,59,7135,11651,5297
7930,10034,5755,5585,60,56,3718,6033
7931,6114,5835,5915,6065,5569,8349,5156
7933,12745,5714,6495,5215,6785,2555,404
7935,6110,5835,5569,6065,4587,5915,8349
7937,6358,8443,8091,6146,6143,6773,5527
7939,7385,9740,4887,6046,4941,7778,5300
7940,1693,1692,5919,1064,5574,2360,7805
7945,4697,3102,2699,2700,1320,6610,7318
7946,5624,4182,1034,6065,13246,5722,3525
7948,5980,2641,4012,3238,5237,5720,4910
7949,10618,1775,9073,4732,5988,5926,6967
7952,5719,10421,6691,3416,5710,4974,5711
7960,6092,1346,5636,5971,7703,244,10679
7964,5925,10591,7048,7149,8427,10261,3152
7965,6033,10034,60,3980,5816,11073,6094
7971,5527,8443,7946,8091,6540,6358,6773
7989,13110,7646,3602,6287,7573,292,8841
7993,7922,4550,8972,7755,11596,11294,2377
7994,6773,6540,6358,8443,6116,6144,5527
7996,6885,5845,5726,6494,6376,7922,6146
8013,3187,2826,5511,8207,3604,10573,4057
8014,12019,7276,610,6363,6684,9206,13119
8015,7279,8231,7028,2311,11833,605,7442
8040,7234,69,6722,64,7283,7868,7635
8049,7287,7003,8332,7740,6790,7542,6796
8050,962,8336,1052,4367,3206,6790,7275
8052,6414,7034,6996,4287,13005,6344,10561
8053,5602,5834,7794,4429,7857,9596,3682
8054,13146,6330,12710,11321,7552,6479,4693
8055,4815,7514,9780,1018,3344,1025,10450
8056,10806,6521,7039,1948,6904,13245,7494
8057,6324,1019,7716,1677,156,7825,8873
8058,7464,7018,7224,7741,3138,10612,7235
8059,6901,7752,1677,2454,3349,2719,3493
8060,9782,6913,8944,7499,4818,6502,2912
8061,1013,1026,11687,1020,6809,6699,11680
8062,2718,8376,1960,1016,9786,7443,5590
8063,5741,5772,7846,1600,10527,5377,3524
8064,3722,4822,5613,7411,4432,3147,6431
8065,237,11748,1988,8411,3241,10834,2346
8066,2643,6628,8405,7745,1040,9853,6784
8067,2035,232,2354,2038,11130,12628,1051
8090,7314,7770,5916,12468,3152,5167,7438
8091,261,7474,608,6259,614,5361,1060
8102,8962,9595,1792,7452,7070,6908,1691
8103,5134,5330,8938,7815,7388,7624,5576
8104,219,268,238,11720,10257,6841,3249
8105,8864,7534,2361,3895,5981,6910,1694
8110,6957,1086,7460,6736,10314,2830,11174
8111,9021,7696,833,9886,7994,276,12097
8112,6948,7179,10031,7718,9984,1082,11468
8132,2374,8723,6233,3184,290,289,12931
8133,5348,3756,6390,13106,2684,10310,5879
8134,290,8723,597,6232,2685,2374,1739
8135,4883,3837,3107,3838,7685,1776,4511
8181,6709,1459,4551,2551,5578,783,8040
8188,1293,11382,1750,8103,4923,10610,4429
8207,6927,1807,1757,6925,2154,781,4997
8208,1313,6933,12004,1304,4926,11390,9561
8224,3737,1043,1045,1037,6971,223,1046
8225,7784,10694,11198,3297,9932,7437,8480
8226,1063,11167,12486,4455,5977,6375,8439
8227,12724,1055,603,4017,4591,3884,6595
8228,609,1061,6375,9533,6220,3572,262
8229,9416,10695,12703,1777,8052,13119,6476
8230,5345,7492,7091,2369,9928,2373,4236
8231,244,10683,5394,7107,1683,7326,1353
8232,10249,10959,1686,4915,12778,5393,612
8233,7333,248,7106,4195,7749,7427,1337
8234,9733,9109,9734,10085,7224,9737,607
8235,3457,2708,6720,7517,8234,1762,4399
8236,10407,6894,5330,8764,9090,8427,3361
8237,10964,9853,255,6760,7812,2973,8090
8243,3603,7575,7647,13112,292,6146,8842
8245,3140,5772,4695,8371,9780,7531,1960
8330,4505,8103,8610,1292,10875,9939,11381
8331,7042,6903,6727,1023,4954,6501,7250
8332,6461,5937,10259,7594,5908,9885,5725
8333,6027,6000,11044,7584,1290,7449,7498
8334,1797,9885,6323,10965,2789,10266,6868
8335,12727,1797,5988,10965,6323,10266,7766
8336,5416,5527,5590,6074,4917,1796,5922
8337,6193,1020,1681,7718,157,7826,3350
8338,6912,10275,1695,12651,7535,7582,276
8339,3788,9382,7398,2453,411,4580,7110
8340,6480,13147,7553,4694,2912,6190,7397
8341,59,7735,1794,7671,6094,3228,9581
8342,13006,12712,9778,163,7534,6732,6923
8345,9467,8229,1459,11030,12959,784,7519
8347,3692,6062,5931,1309,439,5714,7600
8349,4272,1765,3952,4507,6413,12004,7792
8371,6489,10031,65,4405,5466,4887,9740
8372,7635,12614,157,7376,11416,2907,7511
8374,2320,10514,9156,6998,7035,8340,13006
8375,3488,6790,12172,1505,10787,10511,10099
8376,11866,7260,10033,2832,6965,8994,7540
8379,2585,2439,826,4673,4949,9136,10631
8382,158,9773,11416,7511,1945,12881,3870
8385,4287,10801,7177,9021,4175,7174,2449
8387,3980,3341,6491,12041,4159,10503,11679
8388,7028,7014,7394,2786,7965,6869,11174
8405,6117,6174,9488,9730,6145,9239,6541
8409,10566,6465,12441,1760,7599,4556,4270
8410,11569,8181,8651,7839,280,7660,1720
8411,7677,1295,7307,7948,9239,6145,281
8414,4605,2792,6467,9909,10547,9974,3294
8420,611,13122,8237,12158,6177,6793,5600
8425,134,10092,6795,6780,58,8993,7190
8427,9776,7037,7402,7452,162,1012,7606
8428,13246,4520,6522,6908,7497,7464,6192
8429,240,3565,11748,4015,6759,3359,5255
8439,9533,1061,609,6266,1063,262,4594
8443,10870,9339,8065,10871,9915,7528,7445
8451,7909,7923,785,2378,7887,8549,9468
8466,4731,4730,8826,8827,9324,5433,9920
8468,2685,6241,5074,8809,5349,3758,13110
8477,8850,7345,7450,5310,4290,7388,7135
8478,6023,6580,5193,7737,5640,2788,4600
8479,4693,4290,7345,5310,6533,6396,9598
8480,5300,6910,8134,4811,61,10086,8879
8481,1970,10426,7165,10825,4176,7503,2456
8482,7792,3953,7571,12699,5083,6337,10474
8483,12951,9937,8796,8013,3766,9473,6585
8486,6187,7539,6998,5521,10099,7035,4288
8493,3773,6479,7357,8924,7834,7498,6000
8497,7859,5925,10681,3361,1328,5330,8764
8512,7109,9731,52,8721,7223,6571,8806
8525,3232,3349,2718,7038,7463,9739,8375
8526,5886,4822,4823,10829,5616,6206,3723
8529,1048,228,4450,7256,2475,7413,9832
8549,5937,6321,5908,7594,10259,5769,8850
8583,5945,6041,4013,264,7782,2642,3895
8584,1382,3683,5736,3195,9939,10875,1294
8600,10566,10567,7457,4556,6361,3206,1760
8601,5738,8971,7172,486,2549,10877,6056
8609,9909,6364,3294,2792,10548,4605,9974
8610,12209,10254,5508,2040,10684,1055,5958
8611,8090,1058,7618,5071,254,8243,5525
8612,3110,3715,8512,7443,13119,9372,606
8650,8944,5710,5212,7228,7401,12125,10463
8651,5453,13062,11494,3787,7357,10874,8056
8652,3773,7834,7357,6423,7498,3682,3787
8653,6332,7553,2912,13147,4694,7397,6190
8654,12660,1450,5703,7625,7809,12659,11928
8675,6344,10031,4405,65,5466,9740,8133
8676,7179,12360,9176,3489,7403,8135,8339
8677,10503,6358,3980,4159,3341,12041,11679
8680,3879,4697,2641,2727,7911,7945,5743
8697,11210,293,7862,11587,2372,3189,10308
8700,8481,294,11571,2370,292,3141,3190
8706,5734,5849,793,4240,5815,6175,5923
8709,9490,6115,12747,10751,7519,11028,8229
8714,6962,7869,58,7636,3338,69,8105
8720,6725,7745,8333,7299,8675,7741,6797
8721,3870,1945,10096,1480,9751,9157,158
8723,4954,7250,6502,7355,7135,7388,6317
8724,6502,7250,7135,4954,7355,7388,7450
8725,7500,10518,7313,9783,9594,2913,4177
8740,1344,253,1335,8714,7114,4453,255
8741,10955,1778,6717,6713,1353,7326,7522
8748,3293,2366,2364,277,8060,6871,1474
8757,4553,6715,414,8720,5517,5545,415
8764,6612,2188,7318,6588,6517,6709,6549
8765,2188,6613,6612,6549,6517,4276,6711
8770,9921,8827,4730,11943,7115,10691,9339
8794,6908,10806,7497,6192,13246,1948,7040
8795,8905,7363,5933,5153,2380,7707,7836
8796,4693,4585,6402,9774,7623,8188,4178
8806,9147,5520,8443,2998,5010,11564,6025
8809,9897,9895,10712,6697,2831,1465,2365
8814,9488,6174,9730,9239,6145,7948,6360
8816,6581,6968,6608,12920,8345,8482,5098
8822,6613,6612,6614,6521,2188,6517,4276
8826,6572,5990,8814,9975,6794,6893,10386
8827,7442,1884,6431,7109,10591,7112,8228
8828,6571,6893,1352,9975,6794,5990,4882
8830,67,955,7186,7187,7266,7003,57
8841,9485,9778,1947,7396,6904,165,7124
8842,2037,8425,4590,2351,11543,4186,3571
8849,7733,5525,13036,5071,7491,251,513
8850,1360,5140,6762,7522,3746,6713,2535
8857,6023,6401,7737,5193,5640,4600,10446
8861,6968,5989,6549,8345,8482,10619,6132
8864,9545,7015,7862,10695,9416,3298,3185
8873,8013,3766,8796,402,9937,403,6415
8874,2527,2289,2377,9475,7017,400,7935
8879,4878,7321,6627,3209,2187,7261,9483
8880,7318,6610,6517,6709,6612,6711,2188
8881,4808,6754,6900,4399,9100,6755,6897
8882,5134,3744,4591,3884,5639,6260,602
8905,9592,8379,7577,7824,7312,7551,11713
8906,7623,8612,9775,7134,1025,5154,7274
8907,6046,7230,5653,5737,3199,7715,3695
8918,4434,4296,5315,5980,2783,2469,13015
8924,7316,3184,3186,6701,7702,792,4057
8925,6549,5929,6968,6584,6132,5989,10619
8927,4608,5435,6761,10447,12772,7562,12712
8931,6589,7318,6709,6517,487,6711,3712
8934,2700,11292,1320,6125,4698,6684,6706
8935,2188,6517,6521,6553,6613,7318,6589
8936,6521,6553,4276,2188,6613,6614,6517
8937,6553,8677,6614,4276,3211,6618,6613
8938,2697,8677,6618,3714,3211,6553,4276
8943,6895,9109,550,6626,9734,6282,9119
8944,6021,8740,5523,2358,5655,4597,10764
8945,606,7224,6623,9109,6282,9733,3716
8957,7321,6588,7261,2187,4878,9483,10572
8962,3134,7553,2584,6487,6332,6190,13147
8963,6216,8405,2644,7747,4590,6785,2351
8971,7026,12506,1690,12096,6735,6954,9999
8972,6954,7026,7965,6869,6735,11455,7028
8982,4972,10868,3754,12797,10068,286,2682
8993,7460,3106,405,11597,4077,11493,8972
8994,11250,4850,7573,415,5546,9523,6053
8999,1756,6654,1301,8652,6889,12134,6655
9000,8652,6654,1756,12134,1301,6889,12973
9002,1301,1756,6654,6889,8652,6655,6707
9003,5214,4807,10475,3954,2185,5358,5739
9009,6057,3454,10556,5871,488,2189,5145
9010,487,7732,12018,11410,3712,6611,6709
9011,7261,9483,6706,10572,2187,6628,7321
9012,5361,7278,5600,6177,6038,617,3835
9013,53,7197,2881,8230,8226,6692,5720
9020,2723,2454,3722,1016,10304,9324,9905
9021,4075,6987,5880,13110,4432,6241,6146
9057,1800,12662,7768,5417,8059,9606,7069
9058,7643,5720,6134,53,5753,6688,7197
9060,9476,8549,12121,5137,9469,7887,785
9072,9136,10631,9121,825,12036,6354,3718
9073,10687,2365,9895,1461,1465,4603,6541
9074,9963,7681,5011,4889,7696,4604,10546
9088,11605,1747,10318,1877,7964,12123,12339
9090,6810,3493,7039,11688,6203,7815,1014
9093,7702,10569,3186,7316,6608,3184,6783
9100,2150,2149,11284,9943,7994,3090,2861
9103,10572,9483,2187,6686,7261,7321,2700
9107,11051,3688,4795,6658,1301,3090,1756
9108,6711,7318,6589,6611,6517,2188,6613
9109,6244,2554,1460,4552,5579,8049,783
9110,6710,7318,6517,2188,6589,6521,6611
9111,3257,257,5638,10683,6717,5572,9514
9112,6717,7522,6762,5140,10955,6511,6580
9113,414,4553,6516,5545,6847,8724,2140
9114,6715,10955,7522,6511,6762,5140,6713
9119,7831,2555,7101,9971,7331,12704,600
9120,2708,7517,3457,4399,6284,6595,6755
9121,7323,8233,7622,7234,7670,600,3456
9122,288,7560,7866,4059,4280,7089,4238
9136,7284,6184,7235,10617,64,69,11073
9147,6500,7745,7299,8675,8333,1318,7741
9151,961,8334,7601,7276,7013,6791,1053
9153,6903,7042,8382,6317,7355,7274,6502
9154,4815,8372,11331,6923,7534,6334,9786
9156,3355,10953,11718,7045,2487,1054,3152
9157,3882,1036,4186,1677,3571,1985,11543
9176,6954,11455,11369,6632,7026,11174,7514
9189,8700,6874,8486,5999,2825,284,6983
9204,10314,6959,7461,6226,1086,2831,10712
9206,7427,7059,7440,7685,5702,4194,10395
9208,9473,9476,7366,1801,7740,397,401
9232,12841,7319,2700,4275,486,1320,8677
9233,2388,6707,7261,6686,2186,7321,6628
9234,9093,4807,8208,6897,6595,6900,3715
9235,12579,4807,2708,6595,7517,7279,6755
9236,2970,7618,4592,5907,1057,1061,11127
9237,2704,2706,12778,5256,9734,8740,4195
9238,11749,4014,6375,5254,240,4276,7783
9239,9852,7812,11163,10962,6290,1681,254
9240,10446,6610,7562,5154,4607,5434,5569
9241,5139,7522,3745,6580,6715,9548,6719
9313,6576,9778,165,7124,1947,10806,6904
9314,3789,7488,2144,1798,12813,7665,409
9317,11498,4796,5356,1456,1315,9561,4877
9324,6174,6548,6360,9730,9239,6145,6117
9339,7181,1944,153,3721,9057,12173,9493
9341,10087,940,134,7190,7729,6367,6795
9342,12765,8050,11321,7506,1511,2714,9013
9372,7102,10301,791,11567,3186,3187,7725
9373,12339,4057,3184,1307,3206,1877,7316
9382,3150,1983,8420,1986,8405,2643,7668
9391,6498,10751,8229,7171,7519,6115,11028
9405,7264,2356,2361,4451,2359,5701,11771
9416,3488,10787,12172,13200,10511,4518,10485
9419,7013,8336,961,7296,6727,8332,10784
9431,7740,400,1802,2289,9481,401,6587
9436,4880,8237,5798,607,12158,13122,610
9437,9975,8765,1352,8232,6573,5008,4883
9447,7729,7190,835,10092,2446,7027,8112
9448,10091,6957,11679,1498,10503,824,9002
9466,7545,8333,7741,7745,7299,6500,8675
9467,10095,5902,5581,12579,8676,10783,9492
9468,7602,8676,10095,1318,8675,9492,7299
9469,2002,8410,4367,6734,2545,11718,7045
9473,6956,8337,7407,4424,826,2910,7405
9474,7674,153,1944,6809,7181,6780,7174
9475,7384,828,8339,11083,7556,4579,4429
9476,7674,6807,153,10098,7181,3868,1944
9481,6701,3493,11688,7039,6203,1013,1020
9482,10801,1017,7781,6986,7246,11687,6202
9483,5904,160,4891,763,8861,6373,7464
9484,6826,2463,5377,3724,12184,3524,3872
9485,3235,6826,2727,4819,3724,2463,5377
9487,3882,11152,235,2471,228,8466,6443
9488,3353,12278,12550,11422,3249,11720,2543
9489,2485,2347,1992,9832,8420,5164,1979
9490,4183,9853,3739,5255,1040,7484,7413
9491,1043,223,3572,9865,219,2351,3740
9492,9832,5164,10835,2479,7240,4588,2485
9493,1983,7747,3565,1035,3355,4185,3526
9513,10248,5574,8243,10684,13031,7050,10247
9514,411,5545,414,6717,8724,4553,6516
9521,10427,10255,12210,1070,11932,764,7456
9522,7595,1065,3180,9563,3751,2363,7582
9523,7965,2786,6359,7028,7014,7394,6632
9524,4327,8060,2364,12410,9886,12238,7001
9533,7206,7524,8822,283,9317,3001,1012
9543,2520,5201,1739,6045,287,7322,8478
9544,9482,8700,8486,5999,2825,284,6983
9545,7111,11231,2522,7275,9372,7426,286
9546,12755,3460,10591,615,2710,1884,9107
9547,11200,7241,3295,7790,11833,5989,8482
9548,7399,11586,4239,2369,3013,9391,9928
9561,6175,7923,6390,6147,5849,7369,5734
9562,3767,4550,7391,11025,603,7645,3681
9563,7664,406,4078,262,5714,407,439
9581,6654,1756,1300,6655,12973,8652,12134
9583,2537,1805,1453,1308,5566,7614,2873
9591,2545,4367,2388,2487,11718,8410,10953
9592,6033,4883,5008,8232,8765,7101,2555
9593,4882,6573,10557,9543,5148,259,6571
9594,5330,8757,3361,9088,6287,241,6429
9595,6623,550,9114,4401,9108,9734,10085
9596,2368,3604,7091,7492,5345,2373,7268
9597,9093,3716,6755,6900,8208,1882,4808
9598,1684,10956,506,1688,10393,6078,5524
9599,5746,3255,6092,7439,5168,7646,3155
9600,1882,6595,9093,6898,6755,4808,3716
9601,2710,12250,10577,9237,6880,3460,7442
9606,6201,7753,1681,2970,3350,2455,1019
9730,7042,6317,6732,4954,7355,6502,1022
9731,7396,1947,6576,4176,7503,9487,9778
9732,7497,6527,10810,1949,6192,7808,13246
9733,9595,7454,265,8477,1793,7389,6221
9734,5300,8134,957,61,10621,10086,4811
9735,1695,6330,7582,7766,10275,7535,10965
9736,3462,12037,10089,5093,7727,8882,5770
9737,6202,8944,9783,7125,7500,6509,7687
9738,7534,7687,7728,9786,163,7125,8372
9739,12959,401,11030,1458,4639,397,1802
9740,1757,6255,1807,6927,4997,1307,1453
9748,6255,2154,1807,6927,1453,1757,780
9750,10570,9204,482,2155,5465,6948,6996
9751,1303,6256,12004,1312,4926,11390,1363
9752,6996,10570,6933,3096,9204,8061,5143
9773,6232,7180,10032,7721,9984,1082,8794
9774,6736,6632,11455,7026,11369,7028,7965
9775,9493,8337,7407,4424,826,7405,2910
9776,10091,2711,857,824,11679,6797,10622
9777,1086,7461,6226,10315,6750,2831,10712
9778,6982,6981,3928,3927,10033,8526,7540
9779,58,6499,793,7869,3338,9003,7636
9780,7187,57,3230,1508,7634,6574,11671
9782,12948,8994,6353,10034,8993,11866,7540
9783,10065,3764,4549,12678,827,5211,9240
9786,3765,8994,10712,12674,9897,6966,12948
9819,6584,5989,10619,6549,6132,9987,8482
9832,3355,3152,1053,2487,10953,6257,11718
9833,2734,10834,9852,2471,10679,225,2039
9834,5888,1988,8468,1039,1037,2476,2038
9845,7592,7809,9601,5909,11928,7768,9606
9852,8526,6982,6962,9060,3928,856,10313
9853,8526,6982,6962,856,5516,3928,7185
9862,2825,2519,284,8725,5999,7845,8493
9865,7246,1017,10802,6817,7781,1023,6203
9867,6691,4075,4432,5880,13110,6146,13112
9885,2154,3322,1302,5548,11500,7555,5915
9886,7570,11992,786,5359,1307,481,6056
9888,6950,5143,9204,6933,10570,2155,482
9895,2320,10514,6346,8340,6187,7035,7696
9897,9885,12238,1080,12410,1471,4327,6872
9905,7329,480,1759,404,10568,1761,7857
9909,7266,9136,63,5092,6574,68,67
9911,6792,7296,6727,961,6185,8334,7601
9913,2786,6359,7394,7028,7965,11174,6871
9915,7862,6585,9419,289,6494,4732,9544
9920,3763,12535,7185,7260,2832,8525,10033
9921,789,2527,7598,7935,9474,6587,9448
9928,10085,9733,4401,550,3225,8235,9108
9932,7225,7466,6194,7742,3139,1022,9786
9937,3097,10475,2185,12288,7458,7613,5518
9939,12506,6632,6956,3365,12096,6736,6631
9942,835,7729,7190,8112,6796,12040,7287
9943,7394,6359,7015,2786,11174,11455,7965
9955,8231,2312,6178,7283,1879,5084,3456
9956,9513,535,1881,7435,8225,1878,9109
9963,5344,12732,11411,6040,4160,3337,6077
9971,13006,12175,4288,6346,6187,9154,7001
9973,4518,10485,7794,13200,152,10787,12172
9974,9775,7402,6373,162,11536,7452,7606
9975,7463,9773,3349,3232,6442,2718,9738
9976,3493,6701,6816,11688,7781,164,8934
9977,6192,4520,10810,13246,6527,1949,6190
9978,8055,7819,9597,7817,161,8057,1025
9979,6904,6317,6732,4953,6502,1022,7355
9980,1374,267,7482,5502,3893,7901,13014
9984,12640,6734,3355,3737,6257,10953,11718
9985,7240,10836,2485,7267,6845,3240,3354
9987,8425,7825,7471,3252,2351,6578,3739
9997,10607,8427,10685,6143,3153,5926,7150
9998,7749,7106,5958,2040,10684,10248,5508
9999,4195,7440,9533,7427,6751,5702,7333
10000,10251,5318,4198,1685,5393,10860,7783
10015,11468,8059,774,5947,5511,10970,5177
10016,10264,6042,7150,5814,10471,5926,7530
10017,1792,7816,5577,7454,8938,9595,7389
10031,3296,4853,4852,1741,8486,7644,6875
10032,7866,7560,288,6724,4059,4280,7489
10033,7785,7340,7437,3298,1740,8479,7784
10034,7492,5345,7268,6272,6897,4236,2368
10059,5357,4876,7549,7600,7604,12123,7964
10065,8611,10395,8748,8600,11037,12960,609
10068,7600,407,4078,5357,6062,4876,5931
10082,3713,2698,3453,1316,3102,486,8680
10085,8680,1767,3453,3713,4669,2186,7099
10086,9342,2683,8236,8512,9113,3110,6477
10087,2555,6720,6033,7831,6893,600,4883
10088,6784,10301,791,11567,3187,3186,7725
10089,8226,553,1879,4400,604,9206,8230
10090,5075,3417,4975,10422,2145,4921,7436
10091,7749,7059,5958,1336,6281,2040,7333
10092,10246,6273,8428,10683,257,5394,7326
10093,10247,13154,11770,8243,3254,1774,5574
10094,6431,529,9730,52,7223,6572,617
10095,8601,7398,11248,7337,3788,11037,4242
10096,6879,11231,2522,2371,11230,7275,2830
10097,10591,8228,9107,1883,7442,9103,4670
10098,598,7619,1325,2310,8234,1880,535
10099,1334,253,258,255,5724,10682,6510
10113,9314,281,10691,6522,3000,9920,11943
10246,9977,409,7488,3789,4504,6773,1797
10247,7547,1010,2451,8925,8934,164,3344
10248,10096,3343,3342,1493,10515,4515,1470
10249,10776,771,11358,8906,7716,3363,4941
10250,165,10806,9777,8062,3348,9487,6576
10251,7687,163,7728,7534,8944,6924,9778
10252,1024,9774,7623,6605,7135,7274,6508
10253,6508,7450,6502,7250,7388,4954,7355
10254,5876,5297,1382,6094,7671,5740,7735
10255,10264,7078,5926,6042,5814,6143,7050
10256,7778,1292,7494,11454,2534,8936,4851
10257,274,5177,5511,11468,5947,7070,774
10258,7807,7499,5575,1064,5890,10256,7739
10259,10825,10426,2456,1965,5768,6413,1021
10260,1749,8610,8056,4322,4506,4555,3682
10261,9448,3769,7598,7018,789,2527,2377
10264,12296,1808,7229,5563,4999,7614,1314
10266,1313,8066,2152,7861,10877,8067,485
10269,8229,10751,1458,6788,6335,12959,11030
10275,6467,2543,2549,5738,778,7393,485
10282,7668,2643,7414,12628,2735,7471,1985
10301,2449,6807,7674,10801,10113,12173,4175
10304,12175,6357,4287,1490,13006,9154,4429
10306,149,9748,831,4286,12766,2304,9997
10307,6491,12360,9963,3489,7403,8135,151
10308,8795,6954,10031,6232,12097,10686,8794
10310,6780,10113,153,3721,9057,6807,3868
10311,7017,3763,12535,7260,10032,6962,2832
10313,67,9136,6574,7266,7013,63,956
10314,57,6965,6574,3230,67,9136,7187
10315,10087,11320,5363,3229,12040,68,10016
10318,7729,6796,835,7028,8112,10091,2446
10386,9909,7839,6362,9313,279,9911,8345
10390,8230,6688,53,7105,553,8226,9206
10393,66,2308,943,3337,4160,10495,1552
10395,4516,3418,12881,7767,1295,10615,7351
10396,1008,7518,4818,9786,7597,7270,5932
10407,6873,7524,283,8822,12737,3001,9317
10420,10610,8610,4322,11454,2534,7167,7217
10421,1690,7731,2546,10610,8936,5938,11454
10422,2379,8842,1290,12964,5770,7665,9122
10426,8483,2547,3926,2681,2367,8480,1323
10427,529,617,6038,9730,52,7110,6431
10428,606,12745,9732,9736,6282,6627,2314
10445,7025,7742,7466,6194,9786,3139,1022
10446,12659,5909,11928,4602,5404,7592,10459
10447,12125,5212,6478,8943,7401,5710,4555
10450,2155,5563,2152,7169,777,479,7614
10451,6606,6046,5653,3695,5737,3199,7715
10459,3334,2317,9010,2883,1474,2586,12663
10463,9121,7013,3229,7266,5092,68,7190
10471,7670,8233,6722,7323,7622,5798,12158
10472,6184,69,7869,6725,64,7636,7284
10474,3139,1022,2911,2452,4954,6317,7250
10475,2485,10836,7048,7267,6845,9832,2735
10485,11200,3295,6885,7790,11833,7865,2371
10495,6987,1017,10802,6817,282,1023,7781
10503,4954,6502,6508,7388,2911,2452,7149
10504,7413,2349,4450,6461,228,1047,7513
10511,10032,2832,11866,12535,3763,7017,6353
10514,6686,6754,10572,6707,6628,7321,2186
10515,6790,2356,4451,5701,2361,11771,9521
10518,7013,9136,63,5092,6574,67,68
10519,7241,2735,12628,2485,10836,7414,7048
10522,8770,7092,7492,4236,5345,6897,6272
10525,266,9999,7514,2703,11369,11174,5980
10526,7518,4818,7206,6732,6904,7044,7597
10527,8382,7355,6732,6508,6502,7135,6605
10528,9372,10872,7669,1739,10694,3297,6879
10530,7601,1052,961,8334,6727,8335,1555
10546,5361,6687,5600,6177,6366,12019,610
10547,2708,9484,8208,4808,2309,4399,6755
10548,6178,11833,8231,7033,605,7443,2311
10556,6725,6184,7239,10616,2883,8133,4887
10557,12037,3338,9955,68,7028,3228,5092
10560,6185,7014,6792,8332,6727,961,7545
10561,8675,1317,7745,6500,6726,9491,8333
10566,2320,157,12614,7635,7376,7673,7794
10567,9592,8040,12710,5116,10613,2452,3139
10568,7677,6363,1294,5347,7948,7557,9239
10569,9581,7313,7392,9593,10515,4177,2913
10570,4581,3137,8375,7728,2718,6923,9783
10571,9598,12712,8040,12710,2449,5116,4695
10572,7551,2457,6603,7824,8379,7577,9591
10573,10515,7310,4177,6509,9581,7500,9593
10577,11867,2525,10680,9514,7918,7332,3743
10578,7771,5746,5168,5919,3255,7439,6092
10591,3184,6608,3186,6705,7702,4057,10568
10607,6589,6517,6611,6710,6613,6712,2187
10608,4656,2701,1320,9483,3714,6125,4698
10609,1322,1318,4928,8697,12742,5002,5003
10610,6628,6588,2186,7264,4878,6754,2388
10612,8478,6045,287,9928,5201,2147,2520
10613,6722,8233,7622,3456,600,7235,1878
10614,1352,1682,10683,5394,6273,8428,10955
10615,8224,9736,2313,9111,12745,8227,9732
10616,1758,404,8982,7003,5719,12747,6115
10617,2144,8748,7436,11248,8600,11037,2203
10618,12704,1782,10757,7831,9100,6720,5218
10619,10680,5132,244,9514,12681,1778,11867
10620,8439,6281,7427,4195,7685,7107,7749
10621,3222,5237,5009,1884,11413,3223,3107
10622,166,7111,3788,11233,8601,7398,10608
